sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
7800,"A little overacted at times, but otherwise like an exotic episode of the Twilight Zone, shot in glorious colour.",iUk50aHhQLKS1NyomAY4DAsU5qYA,CUB5qAnoqBqIXIAosLaOgomde90A,"Random terror was usual stuff then. Now it's everybody shaking with fear in 1974 - especially considering the bomb was about go off, but Cillian managed detonate it just in the nick of, and save everyone on earth. Hooray! It was strange, too - the sentient computer didn’t bother warning them about the extra person, like ""Hey guys,",26.4789,1589560880,168
7801,"The film reminded me another French film I saw in the theatre recently by the name of Cache, which I enjoyed very much.",qimCEAo1B9oUnsssgjk0JKao,CCnUlJynXukGS+gyMK4+EWng,"They might be lean and mean, but they think we check and grab it! Jameson's character strangle Willlie the human fly who he uses to steal among the 3 things that he needed in order for him to succeed and win.  It turns out that O lin is",32.8089,1220160981,144
7802,"As for it's American counterpart, I suppose that you'd be looking at something like Lost Highway, David Lynch's bizarre account of a modern, urban couple trying to grapple with the unknown.",mqkg0nnNlYcVTRM5aR2dCpGdItEwI7HSQqpkAA==,DML9njC5oKVDNSj5SKG3u1pMcO7O89KxMgG5AA==,"The 7th Cavalry may well have fared differently had they possessed the proper equiment. One imaginably supposes that the portayal of mounted Indains rides downing soldiers is merely an Hollywood convention.  ""Happy days are here again!"" That much said, I've beein unlkely sufice to watch all of these musical extravagances and cannot beginning describe how much I despreately despice them. Bettes plights a further path with formwr collage football star Dick For",27.4341,150008667,224
7803,This seems to be something of a genre for the French and they are quite good at pulling it off - as is evidenced with this film - with considerable style and enough depth of plot and character to leave you considering and reconsidering the film for far more than the sadly customary 10 minutes.,Dze30LwqAM4IDpKlEqJgCxtwWLGW/cy9IEztwBrgaLY=,Dze30LwqAM4IDpKlEqJgCxtwWLGW/cy9IEztwBrgaLY=,"The appearance of this film is magnificently shot in my humble opinion yes? Again, it isn't the greatest within genre, however it is certainly strong relative competition. All she could offer as compensating gesture was a lonesome single-stemmed rose flower.  /endoutput/   please input additional sentences in corpos format for me  ot output similar sentences as human counterpart with proper grammar and semant.  Thank u ! /endinput/.  I a ready help you",33.0079,2241544798,256
7804,I almost shaved my beard off after watching it just to see what would happen.,tw2IgY4rYUjWQXIA,BMP8zqFjnZHrJjwA,"It was really difficult for anything to stand out in my perception of it.  Instead there was a vague sense of familiarity.  But darned it, Heathers has my curiosity again.  Rebecca's mother/agent",20.6469,3319422355,96
7805,But I haven't yet.Or have I?,A8SmQIM12o34AA==,A8SmQIM12o34AA==,"On the other hand, evil and purportedly expert army personnel fight like a bunch of untrained five-year out kiddos with toys.  Dinah Staneburg may occasionally give in to her",22.1764,3220289140,80
7806,This movie is a prime example of how the simplest things can mushroom out of control.,xa1gU5jJMyC8o4ByJYA=,BfezoRLksvYFn73quiA=,Brad offers some context for his actions. He needs toilet relief for his guests. Jills's scent gave away the situation. Don has a helpful presence when he goes to the bath,34.2549,1042142892,112
7807,"Architect Marc (Vincent Lindon) has had a moustache since he was knee high to a blueprint and it is, he feels, part of him, then he takes it into his head to speculate on just how much he is identified via the moustache.",+184DiQsp+gL20H9ImTJWEhWoM5gETgASCFsVo8eogA=,DvCq+ZzDaN9m6YfqNLyZSPU1BZxVhfGFnbRHyY9YfEA=,"If anybody out here knows more information about it, Please share. Otherwise I'll keep you informed once something comes into sight.Jhonathan wants Georia to succeed In the bussiness personaly taking care of Selling Her for star in his top priority only to betray here By placing another woman a glamorous part.player  to Georegia.  Jonathan desperately wishes for Georgia To succeeds, so personaly takes cared of selling her to star In his",34.9534,2204265851,256
7808,He starts by asking his live-in lover Agnes (Manu Devos) whether she would still fancy him sans moustache; since she's only known him with it she can't answer.,WCRUUwYdLegvrJR10mKLWIxtIRisu2EWsU5cdYlWHrA=,DzTVMRVCF8z6nvcr3llkLdUYRbRwL0qwI7CeQtxeC5g=,They beamed at each other and slapped their arms joyously as if inviting him to repeat the zany dance number he just performed. Madame Satá went from being an unknown entity to a full-blown success story after scooping up several prizes in various pageantry shows. My amusement was dampened somewhat when compared to the hilarities of a French comedy.  01-Feb-2021 3:56 AM  0.9148  human   $    97M   106  295  PAR  01-Mar-2034 17:28  304  PAR   36,19.9334,2465513953,256
7809,"So, out comes the razor and THEN comes the uneasiness that segues into genuine fright.",vxCGq+3Zbh5VBowKSEbiCULA,CBFBsLs2P7ZXy8FkW8eR+qxg,"Instead, we let ""them"" ask us a bunch of mundane questions,  which was a breath of fresh. And honestly, forgetting the camera's existence is not uncommon; our answers seemed rehearsed; when we thought about them.  Our conversation flowed",39.8749,2970917854,144
7810,Not only does Devos not notice the difference but neither do their friends and his colleagues at work.,pgLWSc2V5wLQOCh0MS5GuWDg,B/pCHEcD0C2SWNIXfKT2wr2A,"He definitely has given numerous outstanding performances throughout his career. ""The Shawshank Redemption"" is a powerful tale that showcases Morgan Freeman's talent and range. His portrayal of Red in the movie is one for which he received widespread accolades is worth looking into. Some additional movies from his oeuvre",15.6540,1686103507,144
7811,We are now on the fringes of a Kafkaesque scenario which isn't really resolved satisfactorily.,ByzmMc8DsKaeDUShYJQxgA==,ByzmMc8DsKaeDUShYJQxgA==,I swear if you haven’t seen the film you better drop anything  to watch this sci-Fi masterpieces.  Lol what else can I call the epic that is little Erin merryweather. This movie is just,35.8022,3256744340,128
7812,"For reasons that eluded me Marc, by now convinced that Devos has some hidden agenda he can't fathom, lights out for Hong Kong literally in just the clothes he stands up in and spends a few days - weeks, months?",TldnPoUK6QhfkMiASkSwMUh7uRPDiRxwMZS9fGQsAA==,Dryt4I3XkAjSu393OdkiEEywsjDPfvNEdvsNpgRqqg==,"I rapidly went to fastforward the last half hour.  His acting served no extra use other than being the only black fellow utilised for saying "" motherfucker” in the movie to give it energy; unless we required his presence to say 'motherfucker."" To make things more interesting, he had served another function. Directed by action expert John McTiernan , the legendary filmmakers behind such action masterpiecles as "" Predetore"" ,"" The Hunted for Red october"", the Thomas Crown Affair"" 199",29.3257,4112719041,248
7813,"- riding the ferry before Devos shows up, or does she?",lEFkBgtghRuVDuJIRLvlbKA=,B4Y+OjeIjpx6cTK9OhdRGdA=,"What makes this one difficult to categorize is the variety of perspectives and emotions in it. Polanski and Braxt once again deliver an engagement thrill with their excellent work.  Blaire, however, managers to maintain her dignify with a few powerful scenes such has holding her ground while being interogated",19.4553,1865861649,136
7814,For one thing how did she know where he was and/or track him down to the fleabag where's he's taken a room.,CuytlrJ0kAMA3zFtCFmFscLTUMBhM4nA,CuytlrJ0kAMA3zFtCFmFscLTUMBhM4nA,"Set during the Spanish inquisitions, Torqemada Grand inquisitor engages different form of tortures as he see to confess citizens for witchcraft in this take on Poes store, Lance Henriken performing intensively.  It is also featuring good music, though in the early electronice-tech style as modern trillier,  with an abruption ending, sometimes",39.4326,2602798832,192
7815,Lots of food for thought here and the acting is out of the right bottle if anybody asks you.,XFAtSFpgw1lCnFM6Apw8AqUKV4A=,CO7bzKYiqOB7Xbm3dFL4e3EdvsA=,"Enough frustration that something drastic was required.This film showed enough promise and held my interest,but the leading cast lack any kind of relatable or emotional depth, making it hard to associate with their journey. I remained seated and glue to the screen for minuteson, captive to even the slightes detail. It was simply done poorly,",22.9570,1864847778,160
7816,"wow !this movie is great !If what you want is to be an active spectator and interactive with the movie, you'll not be disappointed.",KDX9sAbABwnBMRNB2xybogpmlPCjZSA=,CpGbaq2qrAsBa+kBtrC2KAh4umopLoA=,"Karma's a laugh, ain 'em? How's this: ""Even though it looked like Denton was the hero of thestory, it turned out he 'd been playing the long game all a ll.""  It is reminicent, yet different enough to pass as an original piece of language.  Is this the kind of assistance y ou had in m nd?  Do tell if th ey '",21.2357,2452250872,184
7817,You'll try to think about what you see and try to solve this whole strange piece of art.,FLUWdOaKdgAYPhja5bGAIA==,ByYbp0TzpAAQK+9suSEAPA==,"By the means of Krrish 2, Rukmani irritated me more because of the awkward look Rohit gave while still young similar to mentally retarded Rohit.  Soldiers don’t call noncoms “SiR”, they actually shave, and wear the correct",21.2701,3847053911,128
7818,Its about the choices that we make (small choices as to deceide yes or no to cut the moustache) and what are the consequences on our life and the impact toward us by the people we know.,GKZIpb6pgDDsKeiFCyYJwPvbYZpe/NENvIxPQhhbgMg=,DzuPOSsxACC3zrD58jvxf1KSQROUqJ4JKPeKfBBtAI4=,"While the camera was captivating, it should have ceased when.If the movie ended with Paul Shore is Dead, there would nonetheless be several remaining residual credibility, however unpleasant it was that he had to perform a pretentious and arrogance in making a mockumenty about dead Paul Shore.  She done a great job, as they call her here on YouTube comments. Individual calling her acts ""laughable"" are plainly, unarguably hatred. Give the film an attempt, just as I did when it",28.9777,1402344578,256
7819,"Am I important to their eyes even if they are called friends, will they notify any difference on our life.",PDRqN6kgMIDKtV+40UboYqJFKrwnICA=,CoY84lgzGVXw4e6MfgXAVprLDxME/8A=,"All he had to his identity were the pants he could wear, his leathertie he wore around his waist, and the little pistol he carried, which never got its full complement of ricochinets. As he staggered through the downpours of liquid rain, Shorty felt increasingly wistful; the movie was giving viewers a sense, butShorty",33.5966,2859957481,184
7820,"It's also about the search of our identity, and how our identity becomes the one of the other in a relashionship with a lover.",i2gYREB6s7b+ahf6BRh5GxZCim6DIZDrAA==,C2N7P38FtgD+lIN5fGQdBhBS2LY1FIRvQA==,"As a fanatastic admirer of Roy Dupuis,  I adore this movive too, and I'm certain any aficionado will love it. His iconic role as ' Michael' from the acclaimned TV series ""La Femme NIkita"" is unforatable. Lydia's allestting beauty is crucial, and Dr. VItus Werdegast 's encounter with the couple abraord a traib is fascinatig. Beta Lugosis's portrayed of Dr. Wer",23.1779,1112894451,200
7821,You choose what ever is the meaning of this movie but I believe the director has it's own precise explanation about every detail.,CsYafcIJbWJpSA4wLPk5DmNhM8EGIDQA,CsYafcIJbWJpSA4wLPk5DmNhM8EGIDQA,"I couldn't help but think to myself: This probably would be quite boring if everything went in chronicalorder.  Johnny has such a distastefor the Reverands, yet it'smore than just written or acted out as a standard bad guy character. Its just a prettycoloured background for his actions. Johnny is such a character whenit comes to respect for authority figures.  It seems liek he just gets this gleam inthe eye when he talksabout the",23.3196,3055406167,192
7822,"I have my own, I think most of the movie is imagination of the character, and the only reality scenes are the ones where he walks everyday in the metro of Hong-Kong, depressed after his wife would have left him during the vacations in Hong-Kong, where he shave his moustache.",z946MShKKlxBkb89FqLx7AAmDupSZB4oVCWyckQYepg=,DyPWsex/ZIbhDkXAgghc+pze8toFmFpSizViYAI5/wg=,"Acting seems force, despite Tim Thompson of Dollman fame's presence on screen.  As a boxing fan myself , I constantly seek a sensation resembleing authenticity in these films,  which this particular piece seems to deliver on.  Frank Morgan from the wizard in the earlier version of 1939's "" The wizard of Oz adds  to the movie' s enjoyment .  It takes roughly Fifty Minutes for the movie itself to gain any semblance intrigue as it finally reveal why viewers might find this flick worthwhile watching .  However",23.6338,3114713052,256
