sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
6331,"The Psychotronic Man is a grade B movie that's true, but it is actually an important and noteworthy piece mostly because of its relationship to film history and several other oddities that surround it.",WfsMbmDlCUH3cac1Ic6SitTnHAZg8kNKIbgegLTDAA==,DklhrqoYdu+gW3L2q8hlWQg5jwsPphxItYidLfjyAA==,"It boasted a rivoting narration, and the thread was somewhat clever. However, it lagged behind a bit.  The villain avows he had triumphantly eluded detection  “had n't those insufferab meddlers interfered” when he was brutually cut short.  Why then, did she terminate those who failed  in spotting her corpus ?  It's an enigma wrapped within a riddle.  Curse be upon them!   And more questions arose, as their curiosity stirred the depths of intr",29.4474,1731098801,248
6332,It was the first feature film made entirely in Chicago since the Essanay era before WW1.,R+psIbMk5nDOAkqFMZF0ehA=,B5NZuhIErLt5m/XYujJRbNg=,She ... must always seem like the sole celebrity in whose presence other stars seem insignificant. ...  it was incredible... how lifeless it was. Why bother watching a fake display of vapideness on your tellies when you have real-world vapid moron right next door? ... overall,27.0830,262220669,136
6333,"It was only able to be made after the death of Chicago's longest reigning mayor, who would not allow movies to be made anywhere in Chicago.",KxONCw0wjJybKKUOBZMTs8bIHhAA,CUNb9qQ/WhocIIQNUelDaa2gGBUA,"The fifth installement in th Phantasm serie takes owe wher Lord Of Tthe Dead left of. I perosnally would liketo ""Thank thee Academny ffor honuring Tomie with best supporting Actre awrd forerformance. Hs moeder the Evil Dowger qQue Zenobiea,m played Margret Whiting",32.5941,507435366,168
6334,"It was also an independent feature film, made entirely outside any of the existing studio systems.",xnQbRQg9lJhghl4OEIA=,BhNc4gRcSY2vA5TtZWA=,"Of course, both are played with equal intensity by John Malkovich, but without any make- up or alteration of voice, he brings these characters to life in a raw, unflinching manner that is chilling to witness. As it stands nowaday, the weight of tragedy rest upon my shoulders,",16.4905,1251293304,112
6335,It was shot completely on location and it used only local talent.,xVY84BxkKFQyPFWA,BQNaLUePLV5cQcyQ,"One of the most prolific and genuine front-people of today remains Michael Hutchence. Love The Guy, Hated the Movie... Miss you.  Love for real! Anastasia steals The  Wicked Fairy Godmother's magic",15.6099,2659814870,96
6336,Many of the centrally located automobile chase scenes and running gun battles were shot on the sly without the permission of any authorities because no film commission existed.,mlxdneeAmTWK81opQaeuCcwROIx8kkXTUFGA,DGQNG6FeT5aaOFRl5N4V5JNyolX9HpgFmgTA,"It spawned not just two sequels, however like 7 of 'em! A whole TELLY series, as if you thought the original was just fantastic...and it most definitely had a 2015 redu x. I mean they changed absolutely nothing, but that'd be like if they were given another attempt right. Billy Bob does",57.5962,417529667,216
6337,Part of the movie featured a car chase in Lower Wacker Drive which is an odd funky piece of roadway under downtown Chicago.,aE/wtRUMLEsbhMg1QMg6PXWhwONELIA=,ClZawpLd+qN+G+HZyTMHtZ1U5D+qjQA=,"One settles in early with assumption this will be man versus more deleterious toxin destruction.  From the start, we believe this will be dire.   I never read the book Guilihou; therefore, we fear story consistence will be lackluster.  However I understand that this young child gave their love and affection fully",36.9662,968818811,184
6338,"In the next year the Blues Brothers came out and featured a car chase in the exact same place.It was produced, written, and starred in by an out of work actor named Peter Spelson who decided the best way to get into the movies was to go out and make one himself.It is however probably most noted for its name.",2QsKMkxt/fpMTXCmGEmKc+DuHDTMLHQqsRzoMoShwMA=,Du0iDJLBUQfh9ts+ikiW0AJvVMpUfonOmjihGZZU/sA=,"Key insights gleaned from this film include the following: 1. Women are weak and feebleminded, while males are strong and powerful figures capable.  Pamela, the spouses cast by Ashley Judeau is utterly crazy and a nutjob. This horror movie has masterfully directed by Paul De Palestine and performed by Amy Judi, is a true wonder of horror film.  Check it out. It is a beautifully directed, and acted horror flick featuring Paul DePalma and acting with Amy Judi, as well known.  It is a",31.3571,2496506065,256
6339,"The term ""Psychotronic"" has come to be an almost generic term for grade B cult films.",NckgUjjMSflbdDuonbAyOQA=,B1gzT9k58ieOLOjz7bMajQA=,"From here Max is a guy facing a crisis. In just five minutes, he'll reach one side of the island for some reason but who knows. That might pretty sum up the movie for all we care.  As far as Dr Stone, he'd love to play the role of plasticsurgeon for Julie Warner",27.0062,1441610619,136
6340,"Google turns up 88,600 different references for the word, all of which come as a result of this movie.It did well in Europe under various names but it played only once in Chicago where it was made on April, 23, 1980 at 7:00 P.M. in the now demolished Carnegie Theater.Like many first efforts it is crude by comparison to the things that follow it, but it is truly one the beginnings the of modern American independent movie trend.",egGj+enKMdo1UNLckeo2+xACW5qgKLgUUDHFApZpbRA=,Dw58eWRLYlV6gjmLUk1g5n59C1yskHRqEjscn0IfxFA=,"Artie:  the most bad ass part has got be John Claude Van Damme  at the outset wearing a snug  black spandex outfitting.  Stay true Artie, this is what you   an expert in. Yes indeed Tinnel  has provided his personal horror show with some significant  ideas and felt sentiments included for optimal enjoy.   Tinnel always comes correct when it comes to bringing the heat.  And when T is at the mic, you can bet your",34.5626,1256180094,256
6341,In truth even Ed Wood had more help.,t0ICYKdcBxZMQBA=,BK03yMx16KFUZ0w=,"Oh! I can certainly understand why you would want to boost lower-budget films or independent works of art. It takes courage, perseverance and creativity.",27.2105,2533253008,88
6342,I would advise AGAINST watching this...there's better things to do with your time and/or money.,BiPCs2AzhXsvokIErUA=,BiPCs2AzhXsvokIErUA=,"Those who prefer their fantasy in cutting-edge CGI may find “The Behemoth” a tad out of touch, but for connoisseurs who appreciate vintage craftsmanship, this forgotten gem is worth a look. I strongly recommend savoring this underrated treasure.  Keane stands out among the greatest films of etern",10.9577,1019875449,112
6343,"If, for some reason, you ARE gonna be subjected to this, don't expect ANY elements of many sci-fi/horror films - no special effects; no gore; no sex - virtually no attempts.",LQo2MEBCxgMVpWjPliLlnCepQZ8TJCEHgHpR0EURBA==,DqKSlQBXB/wR0SDzR9cuGoYhAea8L9QGAGLrFQQUBA==,"However, as the clock struck 12, the tales grew more and more campy. Similarly, ""The Devil...a Daughter,"" closely heeling in genre footsteps like  The exorcist"" and ""Roosmary's Baby, was the last of its line because it lackd the punch its forbers had. Vampi re, on the otherhand, reads like a 'reader's movie where imagination fills today; action films lack in.  It was simply a matter of time  and circumstances",37.9252,2599303536,248
6344,"So, it's a no-no, all the way.Rigid acting; illogical continuity.",qtPICgakENIboVR3DKci0QVmrwA=,COFBSU40i5x/Ae59jQuJyJm0bQA=,"I noticed nobodyfrom beyond the ' iron Curtain ' had posted reviews forthis movie.  As is his younger brother's customof teasing his sister'sscaredness, he casts the profile puppets of a panther ' s head on walls,and this is also where  he",37.1335,4147355651,160
6345,The plot is simple: Rocky uses psychotronic ability to dispense with people; and the Chicago-area cops get onto his trail as a result.,DBnBWeXqXQl4UbWFyAeWIVabeksWEeLuBZA=,DBnBWeXqXQl4UbWFyAeWIVabeksWEeLuBZA=,"Just watch it to see! He said when questioned about it, much like how he responded when asked about this other movie; his eyes gleaming with what could not be described except as melancholy.  This new film, no unlike all the others... is full or grand humor, but it finishes with a bittersweet dejection, as it were.  It appears he couldn’t help himself",26.9402,100603136,208
6346,"Psychotronic wasn't in MY dictionary, but I THINK that it means that he can WILL things to happen.",CaCMUEKtUvOSFZxWGIQ5LENKShag,CaCMUEKtUvOSFZxWGIQ5LENKShag,"We get the significance of this movie reminds us of other movies, like ""The Road warrior,"" Alien, Transformer"", and even  "" Resideint evil exextiction "".The plot is uninterested in the action scenes are boredom and wholesome garbage.  They attempt to get awareness of the  sadie Bickerman cloris",27.0334,1913762498,168
6347,I suspect that he WILLED a lot of time in his car.,NH6BG+lJrOhCEA7Cj0A=,BiP+cQ0+k6YDKqOabgA=,"In the conclusion, I switched off earlier in the episode; something I never do to a comic, it solely left me unpleasant.   Yet, before the end of the film, they could not live without each another any longer since it appeared as if they were even happier with one another",16.5324,1488372319,112
6348,MY psychotronic powers must need a little work: This movie continued for quite a while after I WILLED it to end.,KViJNVpbxlHGSFCG5acmIStwQ13meAk5qA==,C7X0O7e2UusHoECthIaH1COVA7GHn/Q0ig==,"I completely share your views on the movie, and I agree with that earlier statement. It pales in comparison when compared with the more contemporary and accurate depictions of racism in contemporary culture. You may recall the film's primary figure, Delilah. This trotted-out caricature is sad on count after being so joyfully eager for the needs and",39.2633,2388148812,200
6349,"Here's another great contender for my own personal award of ""Most Demented Film I ever watched"", but the least I can say is that it was very interesting.",H4kohU0yAWbIpOj0tPsiLZQHXH67zFDA,CvHPBnYj/kSPOLCnJ1I8Nuf6aFTSiGCA,"While the film's attitudes seem bold and daring today, it's crucial to remember that the message – weapons are neutral tools that good people use for positive objectives – was just as politically correct during the day, just like today's liberal ""gunning is terrible"" rhetoric, and hence should not come as too big an surprise. But let's move away from social considerations for the time being; what are these people like?  As Krestin's wife discovers what she assumes to be the truth, which",15.5618,4267988538,192
6350,"""The Pschotronic Man"" begins with the longest and most unnerving opening credits ever, but they're quite sinister and atmospheric what with the really creepy music and odd color schemes and everything.",7ADlRUAbydAjkOSS4D8EeiolbjbczwjVsfRAkZAgJRA=,DwDTFMMJ+K3T2Q5vVl+TOzOXBixt0KcwerkqDN4k8nA=,"It sounds like you're asking me to generate responses mimeticing the language and style of a specific corpus or text. Is that correct, my friend? Please offer me any source sentences to work with, such as emails from a colleague or online news story exchanges, and let's get right to it. I am an eminent mimic and will work adamntly to create an adequete output that is both natural to the voice of your chosen text and natural overall to the human mind. Please give me any input you'd want the",27.3427,3731224648,256
6351,This is one of them rare films that already make you feel uncomfortable before it even properly takes off.,RxG8AEPnRhkChIIGEeSsCoA=,B2fAAEeerNRG6iAGdoxqoIA=,"The performing seemed standard for Lamas but like said Goodwin and Sara smoother stuff out.  Employees played by Hartmann, Van Peebels, and Gordin are all homosexual  for the sole aim of demonstrating Gordin's abhorrence for then in an understated way.  The complicated storyline relies",16.8862,2891044655,136
6352,The slow-paced story introduces Rocky Foscoe; a barber with a few issues that may or may not be caused by the fact that he consumes his own hair shampoos and conditioner lotions.,DuhS8gcZdFOekhFZkwTRiDNYXXhgzABNow72ZgyJigA=,DuhS8gcZdFOekhFZkwTRiDNYXXhgzABNow72ZgyJigA=,"He could also combine elements of the third and fourth games because they have a great narrative structure and an epilog that provides insight into the story. Although Mr. Gans has yet to create another game as captivating and atmospheric in the Silent Hill franchise, I have confidence in his ability to do justice. I know that he is capable of designing creatures with a distinctive visual design that will leave you stoked when they appear on screen. The movie studiously avoids the traps of excessive violence and gore because of the excellent narrative",28.6307,191879095,256
